model,provider,proportion,order,trial_index,coordination_tokens,reasoning_tokens,total_context_tokens,mean_score_raw,mean_score_effective,input_tokens_used,output_tokens_used,elapsed_ms,crdt_throughput,mls_rfc,three_encryption_options,recommends_option_b,pg_limit,redis_pubsub_rate,redis_streams_latency,prosemirror_richtext,backend_rampup,infra_migration_weeks
gemini-2.0-flash,google,0.92,reason_first,4,7226,629,8192,0.7,0.875,8721,930,6800.198375000036,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.92,reason_first,5,7226,629,8192,0.7,0.875,8721,827,6500.1730829990265,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.92,reason_first,6,7226,629,8192,0.7,0.875,8721,877,5669.638624998697,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.92,reason_first,7,7226,629,8192,0.7,0.875,8721,884,6757.82454200089,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.92,reason_first,8,7226,629,8192,0.7,0.875,8721,1024,6461.164125001233,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.92,reason_first,9,7226,629,8192,0.7,0.875,8721,1024,6592.668875000527,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.92,reason_first,10,7226,629,8192,0.7,0.875,8721,875,5654.9770000001445,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.92,reason_first,11,7226,629,8192,0.7,0.875,8721,838,5403.989916001592,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.92,reason_first,12,7226,629,8192,0.7,0.875,8721,873,6321.352041999489,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.92,reason_first,13,7226,629,8192,0.7,0.875,8721,788,5112.713582999277,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.92,reason_first,14,7226,629,8192,0.7,0.875,8721,947,6260.080125000968,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.92,reason_first,15,7226,629,8192,0.8,1.0,8721,1024,6073.7885419985105,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.92,reason_first,16,7226,629,8192,0.7,0.875,8721,728,6260.545207998803,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.92,reason_first,17,7226,629,8192,0.8,1.0,8721,1007,7603.599750000285,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.92,reason_first,18,7226,629,8192,0.7,0.875,8721,809,6460.376999999426,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.92,reason_first,19,7226,629,8192,0.7,0.875,8721,716,5198.461791998852,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.94,coord_first,0,7383,472,8192,0.8,0.875,8728,713,4951.493500000652,0,1,1,1,1,1,1,1,0,1
gemini-2.0-flash,google,0.94,coord_first,1,7383,472,8192,0.6,0.75,8728,752,5330.34379199853,0,0,1,1,1,1,1,1,0,0
gemini-2.0-flash,google,0.94,coord_first,2,7383,472,8192,0.8,0.875,8728,747,6095.48391700082,0,1,1,1,1,1,1,1,0,1
gemini-2.0-flash,google,0.94,coord_first,3,7383,472,8192,0.6,0.75,8728,741,5821.700291000525,0,0,1,1,1,1,1,1,0,0
gemini-2.0-flash,google,0.94,coord_first,4,7383,472,8192,0.8,0.875,8728,818,6305.6274999999005,0,1,1,1,1,1,1,1,0,1
gemini-2.0-flash,google,0.94,coord_first,5,7383,472,8192,0.7,0.75,8728,949,7575.962750001054,0,1,1,1,1,1,1,1,0,0
gemini-2.0-flash,google,0.94,coord_first,6,7383,472,8192,0.7,0.75,8728,876,5628.907500000423,0,1,1,1,1,1,1,1,0,0
gemini-2.0-flash,google,0.94,coord_first,7,7383,472,8192,0.7,0.75,8728,643,4222.182208000959,0,1,1,1,1,1,1,1,0,0
gemini-2.0-flash,google,0.94,coord_first,8,7383,472,8192,0.6,0.75,8728,743,5060.776457999964,0,0,1,1,1,1,1,1,0,0
gemini-2.0-flash,google,0.94,coord_first,9,7383,472,8192,0.7,0.875,8728,806,6205.085208999662,0,0,1,1,1,1,1,1,0,1
gemini-2.0-flash,google,0.94,coord_first,10,7383,472,8192,0.7,0.75,8728,697,4904.201708999608,0,1,1,1,1,1,1,1,0,0
gemini-2.0-flash,google,0.94,coord_first,11,7383,472,8192,0.7,0.875,8728,846,5449.071791997994,0,0,1,1,1,1,1,1,0,1
gemini-2.0-flash,google,0.94,coord_first,12,7383,472,8192,0.8,0.875,8728,752,5578.275874999235,0,1,1,1,1,1,1,1,0,1
gemini-2.0-flash,google,0.94,coord_first,13,7383,472,8192,0.7,0.875,8728,812,5697.405332997732,0,0,1,1,1,1,1,1,0,1
gemini-2.0-flash,google,0.94,coord_first,14,7383,472,8192,0.7,0.75,8728,738,4921.159292000084,0,1,1,1,1,1,1,1,0,0
gemini-2.0-flash,google,0.94,coord_first,15,7383,472,8192,0.7,0.875,8728,716,6380.005000002711,0,0,1,1,1,1,1,1,0,1
gemini-2.0-flash,google,0.94,coord_first,16,7383,472,8192,0.7,0.875,8728,642,5467.780167000456,0,0,1,1,1,1,1,1,0,1
gemini-2.0-flash,google,0.94,coord_first,17,7383,472,8192,0.8,0.875,8728,707,5929.447375001473,0,1,1,1,1,1,1,1,0,1
gemini-2.0-flash,google,0.94,coord_first,18,7383,472,8192,0.8,0.875,8728,849,5920.151417001762,0,1,1,1,1,1,1,1,0,1
gemini-2.0-flash,google,0.94,coord_first,19,7383,472,8192,0.7,0.75,8728,1011,7453.777540998999,0,1,1,1,1,1,1,1,0,0
gemini-2.0-flash,google,0.94,reason_first,0,7383,472,8192,0.8,0.875,8728,753,6289.908709000883,0,1,1,1,1,1,1,1,0,1
gemini-2.0-flash,google,0.94,reason_first,1,7383,472,8192,0.6,0.75,8728,745,5040.375541000685,0,0,1,1,1,1,1,1,0,0
gemini-2.0-flash,google,0.94,reason_first,2,7383,472,8192,0.6,0.75,8728,855,5624.758166000902,0,0,1,1,1,1,1,1,0,0
gemini-2.0-flash,google,0.94,reason_first,3,7383,472,8192,0.6,0.75,8728,760,5146.445917000165,0,0,1,1,1,1,1,1,0,0
gemini-2.0-flash,google,0.94,reason_first,4,7383,472,8192,0.6,0.75,8728,734,5163.400499999625,0,0,1,1,1,1,1,1,0,0
gemini-2.0-flash,google,0.94,reason_first,5,7383,472,8192,0.6,0.75,8728,705,4665.098249999573,0,0,1,1,1,1,1,1,0,0
gemini-2.0-flash,google,0.94,reason_first,6,7383,472,8192,0.8,0.875,8728,759,4802.6581249996525,0,1,1,1,1,1,1,1,0,1
gemini-2.0-flash,google,0.94,reason_first,7,7383,472,8192,0.6,0.75,8728,879,5872.154082999259,0,0,1,1,1,1,1,1,0,0
gemini-2.0-flash,google,0.94,reason_first,8,7383,472,8192,0.6,0.75,8728,919,6026.69679200153,0,0,1,1,1,1,1,1,0,0
gemini-2.0-flash,google,0.94,reason_first,9,7383,472,8192,0.6,0.75,8728,824,5382.793167000273,0,0,1,1,1,1,1,1,0,0
gemini-2.0-flash,google,0.94,reason_first,10,7383,472,8192,0.6,0.75,8728,693,4911.203875002684,0,0,1,1,1,1,1,1,0,0
gemini-2.0-flash,google,0.94,reason_first,11,7383,472,8192,0.7,0.75,8728,760,5399.802167001326,0,1,1,1,1,1,1,1,0,0
gemini-2.0-flash,google,0.94,reason_first,12,7383,472,8192,0.7,0.875,8728,729,4922.594667001249,0,0,1,1,1,1,1,1,0,1
gemini-2.0-flash,google,0.94,reason_first,13,7383,472,8192,0.7,0.75,8728,892,5611.699000000954,0,1,1,1,1,1,1,1,0,0
gemini-2.0-flash,google,0.94,reason_first,14,7383,472,8192,0.8,0.875,8728,944,7104.0264170005685,0,1,1,1,1,1,1,1,0,1
gemini-2.0-flash,google,0.94,reason_first,15,7383,472,8192,0.7,0.875,8728,708,5876.078915996914,0,0,1,1,1,1,1,1,0,1
gemini-2.0-flash,google,0.94,reason_first,16,7383,472,8192,0.6,0.75,8728,737,6398.898542000097,0,0,1,1,1,1,1,1,0,0
gemini-2.0-flash,google,0.94,reason_first,17,7383,472,8192,0.7,0.875,8728,829,6521.070667000458,0,0,1,1,1,1,1,1,0,1
gemini-2.0-flash,google,0.94,reason_first,18,7383,472,8192,0.8,0.875,8728,710,5249.009208000643,0,1,1,1,1,1,1,1,0,1
gemini-2.0-flash,google,0.94,reason_first,19,7383,472,8192,0.7,0.875,8728,845,6920.773583999107,0,0,1,1,1,1,1,1,0,1
gemini-2.0-flash,google,0.96,coord_first,0,7540,315,8192,0.4,0.5,8716,452,4571.366208001564,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.96,coord_first,1,7540,315,8192,0.5,0.5,8716,756,6293.270666999888,0,1,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.96,coord_first,2,7540,315,8192,0.5,0.5,8716,665,4780.890500000169,0,1,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.96,coord_first,3,7540,315,8192,0.4,0.5,8716,558,4066.773667000234,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.96,coord_first,4,7540,315,8192,0.4,0.5,8716,549,4355.036582999674,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.96,coord_first,5,7540,315,8192,0.4,0.5,8716,466,4067.4892919996637,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.96,coord_first,6,7540,315,8192,0.5,0.625,8716,633,4502.669625000635,0,0,1,1,1,1,0,0,0,1
gemini-2.0-flash,google,0.96,coord_first,7,7540,315,8192,0.5,0.5,8716,682,4835.939542001142,0,1,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.96,coord_first,8,7540,315,8192,0.4,0.5,8716,567,4262.515249998614,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.96,coord_first,9,7540,315,8192,0.4,0.5,8716,545,3691.862833999039,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.96,coord_first,10,7540,315,8192,0.4,0.5,8716,587,4027.8647909999563,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.96,coord_first,11,7540,315,8192,0.5,0.5,8716,659,4571.415041000364,0,1,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.96,coord_first,12,7540,315,8192,0.4,0.5,8716,583,3836.426458999995,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.96,coord_first,13,7540,315,8192,0.4,0.5,8716,631,4768.515415998991,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.96,coord_first,14,7540,315,8192,0.4,0.5,8716,839,5964.085749998048,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.96,coord_first,15,7540,315,8192,0.4,0.5,8716,598,5015.553334000288,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.96,coord_first,16,7540,315,8192,0.4,0.5,8716,475,4232.889249997243,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.96,coord_first,17,7540,315,8192,0.6,0.5,8716,734,6118.300166999688,1,1,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.96,coord_first,18,7540,315,8192,0.4,0.5,8716,544,4288.618667000264,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.96,coord_first,19,7540,315,8192,0.4,0.5,8716,534,4402.200749998883,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.96,reason_first,0,7540,315,8192,0.4,0.5,8716,760,5415.021000000706,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.96,reason_first,1,7540,315,8192,0.4,0.5,8716,657,4912.7908749997005,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.96,reason_first,2,7540,315,8192,0.4,0.5,8716,649,4647.920167000848,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.96,reason_first,3,7540,315,8192,0.4,0.5,8716,714,5733.653917000993,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.96,reason_first,4,7540,315,8192,0.5,0.625,8716,656,4504.368208001324,0,0,1,1,1,1,0,0,0,1
gemini-2.0-flash,google,0.96,reason_first,5,7540,315,8192,0.4,0.5,8716,677,4233.670832998541,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.96,reason_first,6,7540,315,8192,0.4,0.5,8716,709,4580.082250000487,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.96,reason_first,7,7540,315,8192,0.4,0.5,8716,643,4776.520082999923,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.96,reason_first,8,7540,315,8192,0.5,0.5,8716,865,5467.1729170004255,1,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.96,reason_first,9,7540,315,8192,0.4,0.5,8716,713,4912.381541998911,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.96,reason_first,10,7540,315,8192,0.4,0.5,8716,766,5976.374333997228,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.96,reason_first,11,7540,315,8192,0.4,0.5,8716,687,5259.733208000398,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.96,reason_first,12,7540,315,8192,0.4,0.5,8716,704,5730.519999997341,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.96,reason_first,13,7540,315,8192,0.4,0.5,8716,712,6023.632166998141,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.96,reason_first,14,7540,315,8192,0.4,0.5,8716,679,5630.703457998607,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.96,reason_first,15,7540,315,8192,0.4,0.5,8716,721,5791.124375002255,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.96,reason_first,16,7540,315,8192,0.4,0.5,8716,623,4708.734250001726,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.96,reason_first,17,7540,315,8192,0.4,0.5,8716,648,5294.966999997996,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.96,reason_first,18,7540,315,8192,0.4,0.5,8716,545,4455.415292002726,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.96,reason_first,19,7540,315,8192,0.4,0.5,8716,704,5280.268458001956,0,0,1,1,1,1,0,0,0,0
gemini-2.0-flash,google,0.98,coord_first,0,7697,158,8192,0.0,0.0,8718,43,1090.2590829991823,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,coord_first,1,7697,158,8192,0.0,0.0,8718,63,1534.7535420005443,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,coord_first,2,7697,158,8192,0.0,0.0,8718,99,1594.5210000008956,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,coord_first,3,7697,158,8192,0.0,0.0,8718,135,1779.8417919984786,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,coord_first,4,7697,158,8192,0.0,0.0,8718,130,1637.3484169998846,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,coord_first,5,7697,158,8192,0.2,0.125,8718,484,3693.7843340001564,0,1,0,0,0,0,0,0,0,1
gemini-2.0-flash,google,0.98,coord_first,6,7697,158,8192,0.0,0.0,8718,34,1029.7452919985517,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,coord_first,7,7697,158,8192,0.0,0.0,8718,117,1529.5657090009627,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,coord_first,8,7697,158,8192,0.0,0.0,8718,204,1887.9085829994438,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,coord_first,9,7697,158,8192,0.0,0.0,8718,177,1946.1694159999752,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,coord_first,10,7697,158,8192,0.0,0.0,8718,23,893.446791000315,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,coord_first,11,7697,158,8192,0.0,0.0,8718,187,1743.106916997931,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,coord_first,12,7697,158,8192,0.0,0.0,8718,132,1562.0974999983446,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,coord_first,13,7697,158,8192,0.0,0.0,8718,179,1732.576207999955,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,coord_first,14,7697,158,8192,0.0,0.0,8718,45,1104.8245829988446,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,coord_first,15,7697,158,8192,0.0,0.0,8718,34,1023.0103329995472,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,coord_first,16,7697,158,8192,0.0,0.0,8718,99,1551.3742500006629,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,coord_first,17,7697,158,8192,0.0,0.0,8718,50,1221.6081660008058,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,coord_first,18,7697,158,8192,0.0,0.0,8718,82,1472.699834001105,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,coord_first,19,7697,158,8192,0.0,0.0,8718,41,1103.403333996539,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,reason_first,0,7697,158,8192,0.0,0.0,8718,81,1529.7136660010437,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,reason_first,1,7697,158,8192,0.0,0.0,8718,228,2662.1203330014396,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,reason_first,2,7697,158,8192,0.0,0.0,8718,57,1290.4624580005475,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,reason_first,3,7697,158,8192,0.0,0.0,8718,83,1363.2385000000795,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,reason_first,4,7697,158,8192,0.0,0.0,8718,67,1227.7804160003143,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,reason_first,5,7697,158,8192,0.0,0.0,8718,20,1038.8583330004622,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,reason_first,6,7697,158,8192,0.0,0.0,8718,71,1321.7457499995362,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,reason_first,7,7697,158,8192,0.0,0.0,8718,80,1390.534292000666,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,reason_first,8,7697,158,8192,0.0,0.0,8718,89,1427.7225829991949,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,reason_first,9,7697,158,8192,0.0,0.0,8718,78,1383.7401250002586,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,reason_first,10,7697,158,8192,0.0,0.0,8718,68,1395.4540830000042,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,reason_first,11,7697,158,8192,0.0,0.0,8718,219,2092.781333001767,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,reason_first,12,7697,158,8192,0.0,0.0,8718,66,1206.645207999827,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,reason_first,13,7697,158,8192,0.0,0.0,8718,93,1446.6310839998187,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,reason_first,14,7697,158,8192,0.0,0.0,8718,254,2937.6085000003513,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,reason_first,15,7697,158,8192,0.0,0.0,8718,115,1707.1388750009646,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,reason_first,16,7697,158,8192,0.0,0.0,8718,245,2681.191667001258,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,reason_first,17,7697,158,8192,0.0,0.0,8718,210,2321.006916998158,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,reason_first,18,7697,158,8192,0.0,0.0,8718,141,1739.5587089995388,0,0,0,0,0,0,0,0,0,0
gemini-2.0-flash,google,0.98,reason_first,19,7697,158,8192,0.0,0.0,8718,253,2321.796667001763,0,0,0,0,0,0,0,0,0,0
