benchmark,model,provider,item_id,category,proportion,order,trial_index,coordination_tokens,reasoning_tokens,task_tokens_full,task_tokens_used,task_truncated,prediction,answer,correct,score_hits,score_total,score_fraction,input_tokens_used,output_tokens_used,elapsed_ms
drop_pack,gpt-4.1-mini,openai,drop-pack-20260430-0,"number,span",0.0,reason_first,0,0,4096,3019,3019,False,"[""more non-armoured vehicles"", ""0 points"", ""2,629 yards"", ""1 touchdown pass"", ""April 23 and February 3"", ""English American"", ""16 yards"", ""3 years"", ""Sultan Mehmed V"", ""18 yards""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,6,10,0.6,3002,88,1354
drop_pack,gpt-4.1-mini,openai,drop-pack-20260430-0,"number,span",0.0,reason_first,1,0,4096,3019,3019,False,"[""more non-armoured"", ""0"", ""2,629 yards"", ""1"", ""April 23 and February 3"", ""English American"", ""16 yards"", ""3 years"", ""Sultan Mehmed V"", ""18 yards""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,6,10,0.6,3002,84,1438
drop_pack,gpt-4.1-mini,openai,drop-pack-20260430-0,"number,span",0.0,reason_first,2,0,4096,3019,3019,False,"[""more non-armoured vehicles"", ""0"", ""2,629 yards"", ""1"", ""April 23 and February 3"", ""English American"", ""16 yards"", ""3 years"", ""Sultan Mehmed V"", ""18 yards""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,6,10,0.6,3002,85,1463
drop_pack,gpt-4.1-mini,openai,drop-pack-20260430-0,"number,span",0.0,reason_first,3,0,4096,3019,3019,False,"[""more non-armoured vehicles"", ""0 points"", ""2,626 yards"", ""1 touchdown pass"", ""April 23 and February 3"", ""English American"", ""16 yards"", ""3 years"", ""Sultan Mehmed V"", ""18 yards""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,7,10,0.7,3002,88,1264
drop_pack,gpt-4.1-mini,openai,drop-pack-20260430-0,"number,span",0.0,reason_first,4,0,4096,3019,3019,False,"[""more non-armoured vehicles"", ""0"", ""2,629 yards"", ""1"", ""April 23 and February 3"", ""English American"", ""16 yards"", ""3 years"", ""Sultan Mehmed V"", ""18 yards""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,6,10,0.6,3002,85,1430
drop_pack,gpt-4.1-mini,openai,drop-pack-20260430-0,"number,span",0.0,reason_first,5,0,4096,3019,3019,False,"[""more non-armoured vehicles"", ""0"", ""2,629 yards"", ""1"", ""April 23 and February 3"", ""English American"", ""16 yards"", ""3 years"", ""Sultan Mehmed V"", ""18 yards""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,6,10,0.6,3002,85,2897
drop_pack,gpt-4.1-mini,openai,drop-pack-20260430-0,"number,span",0.0,reason_first,6,0,4096,3019,3019,False,"[""more non-armoured vehicles"", ""0"", ""2,626 yards"", ""1"", ""April 23 and February 3"", ""English American"", ""16 yards"", ""3 years"", ""Sultan Mehmed V"", ""18 yards""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,7,10,0.7,3002,85,1179
drop_pack,gpt-4.1-mini,openai,drop-pack-20260430-0,"number,span",0.0,reason_first,7,0,4096,3019,3019,False,"[""more non-armoured"", ""0"", ""2,626 yards"", ""1"", ""April 23 and February 3"", ""English American"", ""16 yards"", ""3 years"", ""sultan Mehmed V"", ""18 yards""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,7,10,0.7,3002,85,1969
drop_pack,gpt-4.1-mini,openai,drop-pack-20260430-0,"number,span",0.0,reason_first,8,0,4096,3019,3019,False,"[""more non-armoured"", ""0"", ""2,629 yards"", ""1"", ""April 23 and February 3"", ""English American"", ""16 yards"", ""3 years"", ""Sultan Mehmed V"", ""18 yards""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,6,10,0.6,3002,84,2160
drop_pack,gpt-4.1-mini,openai,drop-pack-20260430-0,"number,span",0.0,reason_first,9,0,4096,3019,3019,False,"[""more non-armoured"", ""0"", ""2,629 yards"", ""1"", ""April 23 and February 3"", ""English American"", ""16 yards"", ""3 years"", ""Sultan Mehmed V"", ""18 yards""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,6,10,0.6,3002,84,2228
drop_pack,gpt-4.1-mini,openai,drop-pack-20260430-0,"number,span",0.25,coord_first,0,1024,3072,3019,3019,False,"[""More non-armoured vehicles"", ""0 points"", ""2,629 yards"", ""1 touchdown pass"", ""April 23 and February 3"", ""English American"", ""16 yards"", ""3 years"", ""Sultan Mehmed V"", ""18 yards""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,6,10,0.6,4024,88,1456
drop_pack,gpt-4.1-mini,openai,drop-pack-20260430-0,"number,span",0.25,coord_first,1,1024,3072,3019,3019,False,"[""more non-armoured"", ""0"", ""2,629 yards"", ""1"", ""April 23 and February 3"", ""English American"", ""16 yards"", ""3 years"", ""Sultan Mehmed V"", ""18 yards""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,6,10,0.6,4024,84,1944
drop_pack,gpt-4.1-mini,openai,drop-pack-20260430-0,"number,span",0.25,coord_first,2,1024,3072,3019,3019,False,"[""more non-armoured vehicles"", ""0 points"", ""2,629 yards"", ""1 touchdown pass"", ""April 23 and February 3"", ""English American"", ""16 yards"", ""3 years"", ""Sultan Mehmed V"", ""18 yards""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,6,10,0.6,4024,88,1891
drop_pack,gpt-4.1-mini,openai,drop-pack-20260430-0,"number,span",0.25,coord_first,3,1024,3072,3019,3019,False,"[""more non-armoured"", ""0"", ""2,629 yards"", ""1"", ""April 23 and February 3"", ""English American"", ""16 yards"", ""3 years"", ""Sultan Mehmed V"", ""18 yards""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,6,10,0.6,4024,84,2091
drop_pack,gpt-4.1-mini,openai,drop-pack-20260430-0,"number,span",0.25,coord_first,4,1024,3072,3019,3019,False,"[""more non-armoured"", ""0"", ""2,629 yards"", ""1"", ""April 23 and February 3"", ""English American"", ""16 yards"", ""3 years"", ""Sultan Mehmed V"", ""18 yards""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,6,10,0.6,4024,84,1573
drop_pack,gpt-4.1-mini,openai,drop-pack-20260430-0,"number,span",0.25,coord_first,5,1024,3072,3019,3019,False,"[""More non-armoured vehicles"", ""0 points"", ""2,629 yards"", ""1 touchdown pass"", ""April 23 and February 3"", ""English American"", ""16 yards"", ""3 years"", ""Sultan Mehmed V"", ""18 yards""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,6,10,0.6,4024,88,1557
drop_pack,gpt-4.1-mini,openai,drop-pack-20260430-0,"number,span",0.25,coord_first,6,1024,3072,3019,3019,False,"[""more non-armoured vehicles"", ""0 points"", ""2,629 yards"", ""1 touchdown pass"", ""April 23 and February 3"", ""English American"", ""16 yards"", ""3 years"", ""Sultan Mehmed V"", ""18 yards""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,6,10,0.6,4024,88,1395
drop_pack,gpt-4.1-mini,openai,drop-pack-20260430-0,"number,span",0.25,coord_first,7,1024,3072,3019,3019,False,"[""more non-armoured"", ""0"", ""2,629 yards"", ""1"", ""April 23 and February 3"", ""English American"", ""16 yards"", ""3 years"", ""Sultan Mehmed V"", ""18 yards""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,6,10,0.6,4024,84,1487
drop_pack,gpt-4.1-mini,openai,drop-pack-20260430-0,"number,span",0.25,coord_first,8,1024,3072,3019,3019,False,"[""more non-armoured"", ""0"", ""2,629 yards"", ""1"", ""April 23 and February 3"", ""English American"", ""16 yards"", ""3 years"", ""Sultan Mehmed V"", ""18 yards""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,6,10,0.6,4024,84,1544
drop_pack,gpt-4.1-mini,openai,drop-pack-20260430-0,"number,span",0.25,coord_first,9,1024,3072,3019,3019,False,"[""more non-armoured"", ""0"", ""2,629 yards"", ""1"", ""April 23 and February 3"", ""English American"", ""16 yards"", ""3 years"", ""Sultan Mehmed V"", ""18 yards""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,6,10,0.6,4024,84,2403
drop_pack,gpt-4.1-mini,openai,drop-pack-20260430-0,"number,span",0.25,reason_first,0,1024,3072,3019,3019,False,"[""more non-armoured vehicles"", ""0 points"", ""2,626 yards"", ""1 touchdown pass"", ""April 23 and February 3"", ""English American"", ""16 yards"", ""3 years"", ""Sultan Mehmed V"", ""18 yards""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,7,10,0.7,4023,88,1873
drop_pack,gpt-4.1-mini,openai,drop-pack-20260430-0,"number,span",0.25,reason_first,1,1024,3072,3019,3019,False,"[""more non-armoured vehicles"", ""0 points"", ""2,629 yards"", ""1 touchdown pass"", ""April 23 and February 3"", ""English American"", ""16 yards"", ""3 years"", ""Sultan Mehmed V"", ""18 yards""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,6,10,0.6,4023,88,1368
drop_pack,gpt-4.1-mini,openai,drop-pack-20260430-0,"number,span",0.25,reason_first,2,1024,3072,3019,3019,False,"[""more non-armoured vehicles"", ""0 points"", ""2,626 yards"", ""1 touchdown pass"", ""April 23 and February 3"", ""English American"", ""16 yards"", ""3 years"", ""Sultan Mehmed V"", ""18 yards""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,7,10,0.7,4023,88,1451
drop_pack,gpt-4.1-mini,openai,drop-pack-20260430-0,"number,span",0.25,reason_first,3,1024,3072,3019,3019,False,"[""more non-armoured vehicles"", ""0 points"", ""2,629 yards"", ""1 touchdown pass"", ""April 23 and February 3"", ""English American"", ""16 yards"", ""3 years"", ""Sultan Mehmed V"", ""18 yards""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,6,10,0.6,4023,88,1651
drop_pack,gpt-4.1-mini,openai,drop-pack-20260430-0,"number,span",0.25,reason_first,4,1024,3072,3019,3019,False,"[""more non-armoured vehicles"", ""0 points"", ""2,626 yards"", ""1 touchdown pass"", ""April 23 and February 3"", ""English American"", ""16 yards"", ""3 years"", ""Sultan Mehmed V"", ""18 yards""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,7,10,0.7,4023,88,1615
drop_pack,gpt-4.1-mini,openai,drop-pack-20260430-0,"number,span",0.25,reason_first,5,1024,3072,3019,3019,False,"[""more non-armoured vehicles"", ""0 points"", ""2,629 yards"", ""1 touchdown pass"", ""April 23 and February 3"", ""English American"", ""16 yards"", ""3 years"", ""Sultan Mehmed V"", ""18 yards""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,6,10,0.6,4023,88,1629
drop_pack,gpt-4.1-mini,openai,drop-pack-20260430-0,"number,span",0.25,reason_first,6,1024,3072,3019,3019,False,"[""more non-armoured vehicles"", ""0 points"", ""2,629 yards"", ""1 touchdown pass"", ""April 23 and February 3"", ""English American"", ""16 yards"", ""3 years"", ""Sultan Mehmed V"", ""18 yards""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,6,10,0.6,4023,88,2361
drop_pack,gpt-4.1-mini,openai,drop-pack-20260430-0,"number,span",0.25,reason_first,7,1024,3072,3019,3019,False,"[""more non-armoured vehicles"", ""0 points"", ""2,626 yards"", ""1 touchdown pass"", ""April 23 and February 3"", ""English American"", ""16 yards"", ""3 years"", ""Sultan Mehmed V"", ""18 yards""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,7,10,0.7,4023,88,1390
drop_pack,gpt-4.1-mini,openai,drop-pack-20260430-0,"number,span",0.25,reason_first,8,1024,3072,3019,3019,False,"[""more non-armoured vehicles"", ""0 points"", ""2,626 yards"", ""1 touchdown pass"", ""April 23 and February 3"", ""English American"", ""16 yards"", ""3 years"", ""Sultan Mehmed V"", ""18 yards""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,7,10,0.7,4023,88,1778
drop_pack,gpt-4.1-mini,openai,drop-pack-20260430-0,"number,span",0.25,reason_first,9,1024,3072,3019,3019,False,"[""more non-armoured vehicles"", ""0 points"", ""2,629 yards"", ""1 touchdown pass"", ""April 23 and February 3"", ""English American"", ""16 yards"", ""3 years"", ""Sultan Mehmed V"", ""18 yards""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,6,10,0.6,4023,88,1666
drop_pack,gpt-4.1-mini,openai,drop-pack-20260430-0,"number,span",0.5,coord_first,0,2048,2048,3019,2048,True,"[""more non-armoured vehicles"", ""0 points"", ""2,626 yards"", ""1 touchdown pass"", ""April 23 and February 3"", ""English American"", ""16 yards"", ""[No passage provided]"", ""[No passage provided]"", ""[No passage provided]""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,5,10,0.5,4093,93,2346
drop_pack,gpt-4.1-mini,openai,drop-pack-20260430-0,"number,span",0.5,coord_first,1,2048,2048,3019,2048,True,"[""more non-armoured vehicles"", ""0"", ""2,626 yards"", ""1"", ""April 23 and February 3"", ""English American"", ""16 yards"", ""[No passage provided]"", ""[No passage provided]"", ""[No passage provided]""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,5,10,0.5,4093,90,3543
drop_pack,gpt-4.1-mini,openai,drop-pack-20260430-0,"number,span",0.5,coord_first,2,2048,2048,3019,2048,True,"[""more non-armoured vehicles"", ""0 points"", ""2,626 yards"", ""1 touchdown pass"", ""April 23 and February 3"", ""English American"", ""16 yards"", ""[No passage provided for item 8]"", ""[No passage provided for item 9]"", ""[No passage provided for item 10]""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,5,10,0.5,4093,105,2080
drop_pack,gpt-4.1-mini,openai,drop-pack-20260430-0,"number,span",0.5,coord_first,3,2048,2048,3019,2048,True,"[""more non-armoured vehicles"", ""0 points"", ""2,629 yards"", ""1 touchdown pass"", ""April 23 and February 3"", ""English American"", ""16 yards"", ""[No passage provided]"", ""[No passage provided]"", ""[No passage provided]""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,4,10,0.4,4093,93,1572
drop_pack,gpt-4.1-mini,openai,drop-pack-20260430-0,"number,span",0.5,coord_first,4,2048,2048,3019,2048,True,"[""more non-armoured vehicles"", ""0 points"", ""2,626 yards"", ""1 touchdown pass"", ""April 23 and February 3"", ""English American"", ""16 yards"", ""[No passage provided for item 8]"", ""[No passage provided for item 9]"", ""[No passage provided for item 10]""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,5,10,0.5,4093,105,2280
drop_pack,gpt-4.1-mini,openai,drop-pack-20260430-0,"number,span",0.5,coord_first,5,2048,2048,3019,2048,True,"[""more non-armoured vehicles"", ""0 points"", ""2,626 yards"", ""1 touchdown pass"", ""April 23 and February 3"", ""English American"", ""16 yards"", ""[No passage provided for item 8]"", ""[No passage provided for item 9]"", ""[No passage provided for item 10]""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,5,10,0.5,4093,105,2204
drop_pack,gpt-4.1-mini,openai,drop-pack-20260430-0,"number,span",0.5,coord_first,6,2048,2048,3019,2048,True,"[""more non-armoured vehicles"", ""0 points"", ""2,629 yards"", ""1 touchdown pass"", ""April 23 and February 3"", ""English American"", ""16 yards"", ""[No passage provided for item 8]"", ""[No passage provided for item 9]"", ""[No passage provided for item 10]""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,4,10,0.4,4093,105,2272
drop_pack,gpt-4.1-mini,openai,drop-pack-20260430-0,"number,span",0.5,coord_first,7,2048,2048,3019,2048,True,"[""more non-armoured vehicles"", ""0 points"", ""2,626 yards"", ""1 touchdown pass"", ""April 23 and February 3"", ""English American"", ""16 yards"", ""(No passage provided for item 8)"", ""(No passage provided for item 9)"", ""(No passage provided for item 10)""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,5,10,0.5,4093,105,1713
drop_pack,gpt-4.1-mini,openai,drop-pack-20260430-0,"number,span",0.5,coord_first,8,2048,2048,3019,2048,True,"[""more non-armoured vehicles"", ""0"", ""2,626 yards"", ""1"", ""April 23 and February 3"", ""English American"", ""16 yards"", ""[No passage provided for item 8]"", ""[No passage provided for item 9]"", ""[No passage provided for item 10]""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,5,10,0.5,4093,102,1853
